title,result_link,summary,filename
Googleapi.Contentwarehouse.V1.Model.Trawlerfetchreplydataprotocolresponse,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerFetchReplyDataProtocolResponse.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerFetchReplyDataProtocolResponse (google_api_content_warehouse v0.4.0)
Group with protocol specific response (determined by the protocol of the url that generated the content we return).
Attributes
-
Code
(type:integer()
, default:nil
) - Response code. We emulate the HTTP response codes for all protocols that we know. -- HTTP: response code for the downloaded page. -- FTP: similar with HTTP: 200 - OK, 40X - errors (not found, etc), 500 - server unavailable -
ContentType
(type:String.t
, default:nil
) - Content type as inferred by the fetcher (webutil/http/content-type.proto) -
CutoffSize
(type:String.t
, default:nil
) - Where did we cut off? Includes headers plus truncated but uncompressed content. Present if and only if we truncated the document. -
HttpVersion
(type:String.t
, default:nil
) - DEPRECATED, see field 113. Stores the HTTP version we used in the final hop. -
ProtocolVersionFallback
(type:boolean()
, default:nil
) - DEPRECATED, see field 114",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerFetchReplyDataProtocolResponse_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlerfetchreplydataredirects,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerFetchReplyDataRedirects.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerFetchReplyDataRedirects (google_api_content_warehouse v0.4.0)
The sequence of redirects fetched, if applicable. This includes url plus stats for each hop after the first hop. NOTE: This can be one redirect longer than the chain of redirects followed, in the case where there was a redirect at the end of the chain that the fetcher detected but did not follow.
Attributes
-
BadSSLCertificate
(type:String.t
, default:nil
) - The server SSL certificate chain in SSLCertificateInfo protobuf format. See this field in FetchReplyData (i.e., the initial hop) for more description on when it will be populated. -
CrawlTimes
(type:GoogleApi.ContentWarehouse.V1.Model.TrawlerCrawlTimes.t
, default:nil
) - Per redirect hop timestamps. This -
DownloadTime
(type:integer()
, default:nil
) - Download time of this fetch (ms) -
Endpoints
(type:GoogleApi.ContentWarehouse.V1.Model.TrawlerTCPIPInfo.t
, default:nil
) - ## stats If fetched, ip info. -
HSTSInfo
(type:String.t
, default:nil
) - This specifies if the url in a redirect was rewritten to HTTPS because of an HSTS policy for the domain. See comments on FetchReplyData.HSTSInfo for how this field's values",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerFetchReplyDataRedirects_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlerfetchreplydatawebioinfo,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerFetchReplyDataWebIOInfo.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerFetchReplyDataWebIOInfo (google_api_content_warehouse v0.4.0)
WebIO is the new hostload model introduced in 2023. It measures the occupancy of 1 outgoing fetch connection for 1 minute.
Attributes
-
webio
(type:number()
, default:nil
) - -
webioPercentageTier
(type:String.t
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerFetchReplyDataWebIOInfo_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlerfetchstatus,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerFetchStatus.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerFetchStatus (google_api_content_warehouse v0.4.0)
Attributes
-
Reason
(type:integer()
, default:nil
) - The Reason field gives further clarifying details about why or how the fetch had the given outcome. For instance, if State is URL_ERROR - was it a 404/NotFound or a DNS error? The Reason field is present iff State != URL_CRAWLED. For a given crawl status of URL_FOO, the Reason value will be one of the various FetchFooReason enum values from crawler/trawler/trawler_enums.proto -
State
(type:String.t
, default:nil
) - The State field describes the basic outcome of a fetch (URL_CRAWLED, URL_ROBOTED, URL_ERROR, etc). The value is one of the UrlStatusType enum values from crawler/trawler/trawler_enums.proto Note, there are several combinations of this Status/Reason tuple that could mean that your content is crawled or can be bucketed in a particular type of error. So instead of comparing the enumeration values manually, we suggest to use the predicate functions such as IsContentCrawled() provided in crawler/trawler/public/basictypes.h (see details there).
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerFetchStatus_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlerhostbucketdata,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerHostBucketData.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerHostBucketData (google_api_content_warehouse v0.4.0)
============================ Next Tag: 22 ============================ Data about the scheduling host bucket a URL was in (if the client wants to use this, e.g. for more intelligent scheduling, etc).
Attributes
-
ClientTrafficFraction
(type:number()
, default:nil
) - How much existing traffic -
ClientWeightFraction
(type:number()
, default:nil
) - belong to the client How much weight the client -
CurrentActiveConnections
(type:integer()
, default:nil
) - How many connections are actively used for downloading ? -
IsFull
(type:boolean()
, default:nil
) - Is this bucket currently full ? -
LastScheduleIntervalMs
(type:String.t
, default:nil
) - How many ms ago we last scheduled a url -
MaxActiveConnections
(type:number()
, default:nil
) - The current hostload value (# of connections) - if negative does not apply -
MediumTermLoad
(type:number()
, default:nil
) - The load the recent times (the actual hostload that we apply is MaxActiveConnections / MediumTermLoad) - a hostload of 1.00 is normal, while over 1.0 is higher than normal load -
MinInterRequestSecs
(type:number()
, default:nil
) - The min delay between requests (in secs) - if negative does not apply -
NonFullIntervalMs
(type:String.t
, default:nil
) - If is full, when is becoming non-full (in ms) -
TotalCapacityQps
(type:number()
, default:nil
) - The following four fields attempt to make things simpler for clients to estimate available capacity. They are not populated yet as of 2013/08/21. Even after they are populated, they may change. So talk to trawler-dev@ before you use the fields. Total qps for this hostid -
TotalUsedQps
(type:number()
, default:nil
) - Currently used qps -
urllist
(type:list(GoogleApi.ContentWarehouse.V1.Model.TrawlerHostBucketDataUrlList.t)
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.TrawlerHostBucketData{ ClientTrafficFraction: number() | nil, ClientWeightFraction: number() | nil, CurrentActiveConnections: integer() | nil, IsFull: boolean() | nil, LastScheduleIntervalMs: String.t() | nil, MaxActiveConnections: number() | nil, MediumTermLoad: number() | nil, MinInterRequestSecs: number() | nil, NonFullIntervalMs: String.t() | nil, TotalCapacityQps: number() | nil, TotalUsedQps: number() | nil, urllist: [GoogleApi.ContentWarehouse.V1.Model.TrawlerHostBucketDataUrlList.t()] | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerHostBucketData_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlerhostbucketdataurllist,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerHostBucketDataUrlList.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerHostBucketDataUrlList (google_api_content_warehouse v0.4.0)
Per each list that wishes to schedule url we return one of these:
Attributes
-
ClientCanCrawl
(type:boolean()
, default:nil
) - Is this client/requestorid allowed to crawl now? (based on resource use) -
IsDefaultNode
(type:boolean()
, default:nil
) - Is this the 'default' user's list -
IsListForUrl
(type:boolean()
, default:nil
) - Was this the list that a given request landed in? -
NumCurrentFetches
(type:integer()
, default:nil
) - # of current active fetches -
NumUrls
(type:integer()
, default:nil
) - # of urls currently in the queue -
PartnerTotalCapacityQps
(type:number()
, default:nil
) - Total qps for this partner dedicated hostload, for non partner it will be -1.0. -
PartnerTotalUsedQps
(type:number()
, default:nil
) - Currently used qps for this partner dedicated hostlaod, for non partner it will be -1.0. -
RequestType
(type:String.t
, default:nil
) - The type of the request (low latency vs. high throughput) -
RequestorFp
(type:String.t
, default:nil
) - The fp64 of the requestor string
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.TrawlerHostBucketDataUrlList{ ClientCanCrawl: boolean() | nil, IsDefaultNode: boolean() | nil, IsListForUrl: boolean() | nil, NumCurrentFetches: integer() | nil, NumUrls: integer() | nil, PartnerTotalCapacityQps: number() | nil, PartnerTotalUsedQps: number() | nil, RequestType: String.t() | nil, RequestorFp: String.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerHostBucketDataUrlList_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlerloggedvpcdestination,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerLoggedVPCDestination.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerLoggedVPCDestination (google_api_content_warehouse v0.4.0)
Information about VPC fetches tracked for logging purposes.
Attributes
-
cloudRegion
(type:String.t
, default:nil
) - -
vnid
(type:GoogleApi.ContentWarehouse.V1.Model.NetFabricRpcVirtualNetworkId.t
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.TrawlerLoggedVPCDestination{ cloudRegion: String.t() | nil, vnid: GoogleApi.ContentWarehouse.V1.Model.NetFabricRpcVirtualNetworkId.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerLoggedVPCDestination_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlermultiverseclientidentifier,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerMultiverseClientIdentifier.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerMultiverseClientIdentifier (google_api_content_warehouse v0.4.0)
Contain Multiverse client information, such as topic name. Can include other information such as crawl policy id in the future.
Attributes
-
crawlPolicyId
(type:integer()
, default:nil
) - -
crawlPolicyName
(type:String.t
, default:nil
) - -
hyperdriveAppName
(type:String.t
, default:nil
) - Hyperdrive Analytics. -
hyperdriveTableName
(type:String.t
, default:nil
) - -
topicId
(type:integer()
, default:nil
) - Propagate the id instead of the string name to save storage resource. TODO (b/317133951) consider deprecate the two fields in string above. -
topicName
(type:String.t
, default:nil
) - -
trafficType
(type:String.t
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.TrawlerMultiverseClientIdentifier{ crawlPolicyId: integer() | nil, crawlPolicyName: String.t() | nil, hyperdriveAppName: String.t() | nil, hyperdriveTableName: String.t() | nil, topicId: integer() | nil, topicName: String.t() | nil, trafficType: String.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerMultiverseClientIdentifier_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawleroriginalclientparams,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerOriginalClientParams.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerOriginalClientParams (google_api_content_warehouse v0.4.0)
The information about the original client who starts the request.
Attributes
-
clientCell
(type:String.t
, default:nil
) - -
clientIp
(type:String.t
, default:nil
) - -
clientRpcType
(type:String.t
, default:nil
) - through which RPC request -
clientUsername
(type:String.t
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerOriginalClientParams_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlerpolicydata,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerPolicyData.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerPolicyData (google_api_content_warehouse v0.4.0)
Trawler can add a policy label to a FetchReply. The two main cases are: - ""spam"" label added for specific spammer IPs listed in trawler_site_info, which most crawls auto-reject. - ""roboted:useragent"" (e.g. ""roboted:googlebot"") if InfoOnlyUserAgents field is set in FetchParams
Attributes
-
ExtraData
(type:integer()
, default:nil
) - in roboted case, the RobotsInfo -
Label
(type:String.t
, default:nil
) - ""spam"" or ""roboted:googlebot""
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerPolicyData_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlersslcertificateinfo,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerSSLCertificateInfo.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerSSLCertificateInfo (google_api_content_warehouse v0.4.0)
This protobuf specifies the results of https certificate validation, typically used for the BadSSLCertificate field in FetchReplyData. -------------------------- Next Tag: 13 -------------------------------
Attributes
-
ALPNNegotiatedProtocol
(type:String.t
, default:nil
) - ALPN negotiated protocol, see https://tools.ietf.org/html/rfc7301 The value will either be empty, or one of the protocol names sent by the client that the server accepted. Examples include ""h2"" and ""acme-tls/1"". -
CertificateChain
(type:list(String.t)
, default:nil
) - If present, this consists of the remote webserver's X.509 certificate chain in DER format. The chain stored here is the reversed result of SSL_get_peer_cert_chain(). That is to say, it is the chain presented by the peer (which may differ from the chain that was built and verified), but in leaf-last order. Typically the root cert will not be included. But do not assume anything, because servers do all manner of weird things",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerSSLCertificateInfo_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlertcpipinfo,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerTCPIPInfo.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerTCPIPInfo (google_api_content_warehouse v0.4.0)
To keep track of fetch connection endpoints. Note: You can use trawler::SourceIP(info) or trawler::DestinationIP(info) (as well as HasSourceIP/HasDestinationIP) in basictypes.h instead of accessing the packed strings directly. This will return a proper IPAddress. Never use the fixed32 based Source/Destination-IP in new code as they will go away (only IPv4).
Attributes
-
DestinationIPAddressPacked
(type:String.t
, default:nil
) - Address of the destination host. Extract with trawler::DestinationIP() or decode with PackedStringToIPAddress(). -
DestinationPort
(type:integer()
, default:nil
) - -
SourceIPAddressPacked
(type:String.t
, default:nil
) - Source address of the crawl machine we originated the fetch from. Extract with trawler::SourceIP() or decode with PackedStringToIPAddress(). -
SourcePort
(type:integer()
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerTCPIPInfo_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlerthrottleclientdata,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerThrottleClientData.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerThrottleClientData (google_api_content_warehouse v0.4.0)
Attributes
-
IsBandwidthThrottle
(type:boolean()
, default:nil
) - -
MaxAllowedRate
(type:number()
, default:nil
) - Max doc_requestor urls/second allowed from this client to this fetcher.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerThrottleClientData_html.txt
Googleapi.Contentwarehouse.V1.Model.Trawlertrawlerprivatefetchreplydata,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.TrawlerTrawlerPrivateFetchReplyData.html,"View Source GoogleApi.ContentWarehouse.V1.Model.TrawlerTrawlerPrivateFetchReplyData (google_api_content_warehouse v0.4.0)
This is an optional container of arbitrary data that can be added to a FetchReplyData. This data is meant to be logged, but not sent back in a fetch reply (it should be added after the reply is prepared). Use FetchResponsePreparatorImpl::AddTrawlerPrivateDataToFetchReplyData to add. See also the comment in fetch_response_preparator_impl.cc. Next Tag: 49
Attributes
-
PostDataSize
(type:String.t
, default:nil
) - What's the post data size (in bytes) if it's a post request. -
numDroppedReplies
(type:String.t
, default:nil
) - Number of times we drop the content of a stream reply or the final reply, which can only be caused by REJECTED_NO_RPC_BUFFERS now. -
HintIPAddress
(type:String.t
, default:nil
) - If we do not have Endpoints in FetchReplyData (e.g., url rejected due to hostload limit), do we have a guess of the server IPAddress (e.g., from robots fetch)? This helps us classify URLs based on country code, etc. The field is filled with IPAddress::ToPackedString()",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_TrawlerTrawlerPrivateFetchReplyData_html.txt
Googleapi.Contentwarehouse.V1.Model.Universalsearchnewpackerknowledgeresultsupport,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.UniversalsearchNewPackerKnowledgeResultSupport.html,"View Source GoogleApi.ContentWarehouse.V1.Model.UniversalsearchNewPackerKnowledgeResultSupport (google_api_content_warehouse v0.4.0)
Information about the result support for a given interpretation.
Attributes
-
debug
(type:String.t
, default:nil
) - A debug message that summarizes how the score was computed. Populated if result was matched and in debug mode. -
docid
(type:String.t
, default:nil
) - The docid of the result, if available. -
estimatedNaviness
(type:number()
, default:nil
) - The naviness for this result. Each matcher can determine the naviness to use for the result. This can be copied directly from the result, or estimated based on clicks or some other heuristic. The value should be between 0 and 1 and should indicate the probability that the user will click on that result. The estimated_naviness is used to break ties when between results with the same rank",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_UniversalsearchNewPackerKnowledgeResultSupport_html.txt
Googleapi.Contentwarehouse.V1.Model.Universalsearchnewpackerknowledgeresultsupportprovenance,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.UniversalsearchNewPackerKnowledgeResultSupportProvenance.html,"View Source GoogleApi.ContentWarehouse.V1.Model.UniversalsearchNewPackerKnowledgeResultSupportProvenance (google_api_content_warehouse v0.4.0)
Information about provenance of a result support.
Attributes
-
entityGroupType
(type:String.t
, default:nil
) - Entity group type of the supported entity. This field should only be set for support on entities. -
fromAnswer
(type:boolean()
, default:nil
) - ===== Deprecated Fields ===== The bool flag indicating whether the ResultSupport comes from answer entities. -
name
(type:String.t
, default:nil
) - The provenance provider name.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_UniversalsearchNewPackerKnowledgeResultSupportProvenance_html.txt
Googleapi.Contentwarehouse.V1.Model.Urlpoisoningdata,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.UrlPoisoningData.html,"View Source GoogleApi.ContentWarehouse.V1.Model.UrlPoisoningData (google_api_content_warehouse v0.4.0)
Url poisoning information. This information is sparse: if num_spam_siblings is not populated, none of the following fields will be populated. Next tag: 6
Attributes
-
NotChangedTimeMs
(type:String.t
, default:nil
) - fetched from the web. Time when the page was last -
OriginalCrawlTimeMs
(type:String.t
, default:nil
) - Time when the page was -
ReuseTimeMs
(type:String.t
, default:nil
) - checked but found to be the same as before. If set, timestamp to indicate -
numSpamSiblings
(type:integer()
, default:nil
) - -
url
(type:String.t
, default:nil
) - when it is fetched from the repository. URL of the document for debugging
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_UrlPoisoningData_html.txt
Googleapi.Contentwarehouse.V1.Model.Utilstatusproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.UtilStatusProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.UtilStatusProto (google_api_content_warehouse v0.4.0)
Wire-format for a Status object
Attributes
-
canonicalCode
(type:integer()
, default:nil
) - The canonical error code (see codes.proto) that most closely corresponds to this status. This may be missing, and in the common case of the generic space, it definitely will be. -
code
(type:integer()
, default:nil
) - Numeric code drawn from the space specified below. Often, this is the canonical error space, and code is drawn from google3/util/task/codes.proto -
message
(type:String.t
, default:nil
) - Detail message -
messageSet
(type:GoogleApi.ContentWarehouse.V1.Model.Proto2BridgeMessageSet.t
, default:nil
) - message_set associates an arbitrary proto message with the status. -
space
(type:String.t
, default:nil
) - The following are usually only present when code != 0 Space to which this status belongs
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.UtilStatusProto{ canonicalCode: integer() | nil, code: integer() | nil, message: String.t() | nil, messageSet: GoogleApi.ContentWarehouse.V1.Model.Proto2BridgeMessageSet.t() | nil, space: String.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_UtilStatusProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Vendingconsumerprototrustedgenomeannotation,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomeAnnotation.html,"View Source GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomeAnnotation (google_api_content_warehouse v0.4.0)
------------------------------------------------------------------------------ Proto message containing the trusted genome entities that belong to an app. Document type: ANDROID_APP See go/gd-server-design for more info. ## Next tag: 4
Attributes
-
policy
(type:GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomePolicy.t
, default:nil
) - The list of trusted genome policy. -
testCode
(type:list(String.t)
, default:nil
) - The list of test code, used to log when serving. The test code is set in both control and experiment annotations when they are different. -
trustedGenomeHierarchy
(type:list(GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomeHierarchy.t)
, default:nil
) - The list of trusted genome hierarchy. One trusted_genome_hierarchy may contain one or multiple entities. This is required for TG 2.0 tags.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomeAnnotation{ policy: GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomePolicy.t() | nil, testCode: [String.t()] | nil, trustedGenomeHierarchy: [ GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomeHierarchy.t() ] | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_VendingConsumerProtoTrustedGenomeAnnotation_html.txt
Googleapi.Contentwarehouse.V1.Model.Vendingconsumerprototrustedgenomeentity,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomeEntity.html,"View Source GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomeEntity (google_api_content_warehouse v0.4.0)
Proto message containing the id, localized title, score, and hierarchy level of a trusted genome entity. Next ID: 12
Attributes
-
categoryId
(type:String.t
, default:nil
) - The category id matching this trusted genome entity. e.g. Action tag with id /m/025zzc matches category of id GAME_ACTION -
id
(type:String.t
, default:nil
) - The identifier of a play trusted genome entity. Required. -
isLocalized
(type:boolean()
, default:nil
) - Indicate whether the trusted genome entity has localized title. -
level
(type:integer()
, default:nil
) - The level of the entity. E.g",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_VendingConsumerProtoTrustedGenomeEntity_html.txt
Googleapi.Contentwarehouse.V1.Model.Vendingconsumerprototrustedgenomehierarchy,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomeHierarchy.html,"View Source GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomeHierarchy (google_api_content_warehouse v0.4.0)
Proto message containing one or multiple trusted genome entity. This is used to capture entities that belong to the same type and have parent-children relationship in the taxonomy. e.g. One hierarchy may include 3 entities with Game_Taxonomy Type: (1) Action (Level 1) (2) Platformer (Level 2 under Action) (3) Endless Runner (Level 3 under Platformer) e.g. One hierarchy may also include only 1 entity with Game_Graphic_Style: (1) Anime (No level information) Next ID: 5
Attributes
-
entity
(type:list(GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomeEntity.t)
, default:nil
) - List of entities (one or multiple) that belong in the same hierarchy. The entries will be ordered such that the first entry will be of level 1, and the second entry will be of level 2, and so on. Required -
hierarchyType
(type:String.t
, default:nil
) - The (hierarchy-level) type of this Trusted Genome hierarchy. Will only be populated when meeting certain criteria, e.g",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_VendingConsumerProtoTrustedGenomeHierarchy_html.txt
Googleapi.Contentwarehouse.V1.Model.Vendingconsumerprototrustedgenomepolicy,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomePolicy.html,"View Source GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomePolicy (google_api_content_warehouse v0.4.0)
Proto message containing policy related information.
Attributes
-
localizedRegionOverride
(type:String.t
, default:nil
) - Override text for region for special treatment. Override will be used in special cases for example regions are too long to show in UI, the override will be ""CA/NV/..."" to cut it short. By keeping a region override string we'll have more flexibility to adjust what we show on UI. Optional. -
policyType
(type:list(String.t)
, default:nil
) - Policy type. e.g. Government Endorsed, Apollo Required. -
targetRegion
(type:list(GoogleApi.ContentWarehouse.V1.Model.VendingConsumerProtoTrustedGenomePolicyTargetRegion.t)
, default:nil
) - Contains target region for the current policy",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_VendingConsumerProtoTrustedGenomePolicy_html.txt
